0.00657073	-0.0517778	0.0905285	0.00657073	-0.0517778	0.0905285	0.0365525
-0.00805857	0.0375398	0.0285873	-0.00805857	0.0375398	0.0285873	0.742205
0.0164919	-0.0579274	0.0392972	0.0164919	-0.0579274	0.0392972	0.0663745
0.00755207	-0.0519183	0.0487035	0.00755207	-0.0519183	0.0487035	0.0643666
0.0115754	-0.0530367	0.0361737	0.0115754	-0.0530367	0.0361737	0.0826368
0.00348277	-0.0453429	0.0413364	0.00348277	-0.0453429	0.0413364	0.0744425
0.00290473	-0.0484083	0.0416139	0.00290473	-0.0484083	0.0416139	0.0754423
-0.00588146	-0.0416623	0.0411347	-0.00588146	-0.0416623	0.0411347	0.0929104
0.0101495	-0.0484628	0.0372024	0.0101495	-0.0484628	0.0372024	0.103113
-0.00523946	-0.0684433	0.041401	-0.00523946	-0.0684433	0.041401	0.103063
-0.0167101	-0.0611382	0.0384561	-0.0167101	-0.0611382	0.0384561	0.0897847
0.0135092	-0.0551533	0.0345907	0.0135092	-0.0551533	0.0345907	0.0695887
0.00645032	-0.0482641	0.0403531	0.00645032	-0.0482641	0.0403531	0.0726038
-0.00216532	-0.0379501	0.0460346	-0.00216532	-0.0379501	0.0460346	0.0978626
-0.012729	-0.034362	0.0455939	-0.012729	-0.034362	0.0455939	0.0994374
-0.0127867	-0.0686372	0.0421515	-0.0127867	-0.0686372	0.0421515	0.0828939
-0.00594798	-0.0437277	0.0374727	-0.00594798	-0.0437277	0.0374727	0.0588387
0.0048945	-0.0400038	0.0530685	0.0048945	-0.0400038	0.0530685	0.101695
0.00467526	-0.0352028	0.053967	0.00467526	-0.0352028	0.053967	0.116148
0.00578504	-0.0563577	0.0448564	0.00578504	-0.0563577	0.0448564	0.0711008
0.0105496	-0.0529887	0.040467	0.0105496	-0.0529887	0.040467	0.0526784
0.00630796	-0.0454048	0.0422994	0.00630796	-0.0454048	0.0422994	0.0774402
0.00385565	-0.0511431	0.0434945	0.00385565	-0.0511431	0.0434945	0.0763177
-0.000714087	-0.0382286	0.0472306	-0.000714087	-0.0382286	0.0472306	0.073207
-0.0243283	-0.0432483	0.0442864	-0.0243283	-0.0432483	0.0442864	0.113858
-0.00737224	-0.0467087	0.0439292	-0.00737224	-0.0467087	0.0439292	0.100243
0.016337	-0.0454092	0.0471829	0.016337	-0.0454092	0.0471829	0.0625796
-0.0120015	-0.05249	0.0263712	-0.0120015	-0.05249	0.0263712	0.0850215
-0.00280877	-0.0366834	0.0406816	-0.00280877	-0.0366834	0.0406816	0.0917421
0.0243921	-0.0615819	0.0520565	0.0243921	-0.0615819	0.0520565	0.0371375
-0.0251889	-0.0465393	0.043568	-0.0251889	-0.0465393	0.043568	0.0889962
-0.0312593	-0.0537544	0.0460243	-0.0312593	-0.0537544	0.0460243	0.102052
0.0161388	-0.0481235	0.0457754	0.0161388	-0.0481235	0.0457754	0.0732204
0.00138167	-0.0711213	0.0423258	0.00138167	-0.0711213	0.0423258	0.0868956
-0.0326015	-0.0429406	0.0438414	-0.0326015	-0.0429406	0.0438414	0.0973471
0.0272645	-0.0527997	0.0410728	0.0272645	-0.0527997	0.0410728	0.0560774
-0.00737085	-0.0527532	0.0426065	-0.00737085	-0.0527532	0.0426065	0.0516206
0.00636027	-0.0561636	0.0446852	0.00636027	-0.0561636	0.0446852	0.0570969
-0.025493	-0.0401789	0.0413041	-0.025493	-0.0401789	0.0413041	0.0882722
-0.00272281	-0.0447877	0.0416416	-0.00272281	-0.0447877	0.0416416	0.0931672
0.0121019	-0.0650523	0.0423573	0.0121019	-0.0650523	0.0423573	0.0691501
