**********************************
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	1	
0	0	0	
0	0	1	
0	0	0	
0	0	1	
1	0	1	
0	1	0	
0	0	0	
0	0	0	
1	0	1	
1	3	0	
1	0	1	
0	0	2	
2	0	1	
0	1	0	
1	0	4	
0	0	1	
1	0	0	
2	0	4	
0	0	3	
5	2	1	
5	3	3	
2	2	0	
3	2	0	
3	1	0	
1	3	1	
1	4	3	
0	3	2	
1	2	0	
1	1	1	
0	0	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
1	0	1	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	1	
0	0	0	
0	1	0	
0	0	1	
0	0	0	
0	1	0	
1	0	1	
1	0	1	
1	0	0	
0	0	1	
0	0	3	
0	0	1	
0	0	2	
0	0	5	
0	0	7	
0	2	7	
1	0	12	
0	0	9	
0	1	11	
0	0	8	
0	0	11	
0	0	14	
0	0	11	
0	0	7	
0	0	16	
0	0	3	
0	0	7	
0	0	12	
0	0	16	
0	0	14	
0	0	13	
0	0	25	
0	0	19	
0	0	14	
1	0	21	
0	0	8	
0	1	6	
0	0	11	
0	0	10	
1	1	12	
0	0	7	
0	2	12	
0	1	7	
0	1	6	
0	7	9	
1	10	7	
1	3	8	
1	10	11	
1	9	7	
0	27	5	
1	18	3	
1	18	8	
0	16	4	
2	10	2	
2	17	3	
3	21	3	
3	21	3	
4	22	6	
3	19	7	
3	13	4	
9	17	6	
8	17	10	
12	13	2	
7	14	2	
16	12	4	
14	20	2	
19	11	4	
16	10	6	
11	8	7	
13	9	4	
8	10	8	
15	5	5	
14	4	4	
15	5	5	
21	8	13	
19	3	11	
21	4	8	
23	8	11	
13	5	10	
13	7	10	
20	4	10	
13	8	2	
19	13	8	
14	8	11	
4	9	7	
9	6	9	
10	4	8	
6	7	7	
6	7	5	
16	14	5	
8	9	14	
13	11	16	
9	16	17	
11	23	15	
10	17	22	
8	15	16	
5	16	15	
8	12	23	
11	10	27	
11	8	29	
12	6	32	
11	7	22	
10	3	34	
18	14	29	
20	10	45	
22	8	65	
31	6	50	
37	9	98	
47	20	152	
52	21	213	
44	15	160	
51	25	209	
74	16	202	
72	34	212	
64	32	204	
79	47	228	
79	39	205	
104	47	146	
145	66	154	
199	70	149	
242	95	126	
303	131	141	
314	141	134	
310	173	129	
356	208	201	
309	265	183	
289	299	177	
259	307	167	
295	314	216	
287	337	260	
263	322	299	
271	322	275	
248	340	266	
253	445	294	
342	487	286	
420	455	251	
427	443	212	
387	391	200	
358	375	215	
337	355	214	
376	337	168	
302	364	119	
268	349	124	
193	300	142	
173	344	121	
133	292	138	
126	188	136	
99	98	111	
81	70	115	
50	60	131	
50	32	156	
40	26	146	
26	10	121	
14	17	144	
18	13	124	
13	12	63	
2	6	32	
1	11	16	
1	9	16	
2	18	11	
1	14	9	
1	5	16	
2	1	6	
0	2	19	
1	4	12	
1	3	14	
0	0	9	
0	0	2	
0	1	1	
0	1	3	
0	0	5	
0	0	1	
0	0	1	
0	0	2	
0	0	1	
0	0	2	
0	0	3	
0	0	0	
0	0	2	
0	0	3	
0	0	0	
0	0	0	
0	0	3	
0	0	1	
0	0	0	
0	0	0	
0	0	1	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
