**********************************
0	0	4	
0	0	1	
0	0	2	
1	2	7	
2	1	1	
1	1	4	
1	1	5	
2	2	33	
7	2	85	
6	3	106	
3	3	134	
3	1	182	
7	9	170	
10	8	243	
8	6	433	
19	12	570	
59	15	556	
107	30	493	
130	47	389	
223	101	404	
407	111	332	
566	198	259	
582	440	199	
659	608	168	
542	519	103	
340	518	97	
274	541	91	
255	443	65	
186	359	55	
123	315	46	
152	243	25	
140	140	20	
132	127	10	
120	97	18	
75	107	9	
49	78	7	
40	69	5	
32	35	5	
26	40	7	
21	33	2	
13	25	7	
5	15	5	
6	11	6	
6	5	2	
6	6	0	
7	5	6	
6	9	5	
7	6	2	
4	7	1	
3	2	2	
3	6	5	
3	3	0	
2	5	3	
5	5	4	
3	2	8	
3	5	5	
5	3	3	
0	8	3	
1	2	5	
1	3	3	
4	1	3	
1	2	2	
7	4	5	
2	3	4	
7	4	2	
0	2	4	
7	2	6	
8	6	4	
3	2	1	
4	2	1	
2	1	4	
4	9	4	
5	6	7	
1	3	5	
4	8	6	
2	3	10	
5	3	9	
2	3	12	
4	5	24	
6	1	23	
2	4	18	
5	8	19	
6	1	14	
1	3	9	
1	5	11	
7	0	10	
8	3	9	
4	9	13	
8	7	14	
3	2	7	
4	7	12	
4	6	13	
5	3	13	
4	10	25	
7	3	15	
6	5	18	
6	3	19	
9	7	15	
4	7	9	
5	9	15	
6	2	13	
7	0	11	
7	12	10	
8	4	15	
6	7	17	
5	12	27	
8	8	18	
10	7	12	
16	12	19	
9	11	16	
5	10	13	
7	18	17	
11	23	17	
10	21	22	
13	23	21	
11	25	18	
11	27	18	
9	24	21	
18	29	20	
16	20	15	
16	18	13	
20	22	18	
20	15	13	
21	12	17	
19	21	17	
30	14	14	
19	16	24	
40	18	30	
29	22	21	
33	23	19	
26	18	38	
24	18	33	
29	19	51	
30	24	44	
18	17	44	
20	20	56	
18	11	57	
26	15	59	
40	16	57	
46	18	55	
51	27	52	
55	32	47	
23	27	54	
44	33	47	
35	27	44	
53	32	36	
26	38	39	
35	33	51	
39	45	38	
36	46	34	
27	50	36	
39	46	33	
26	41	31	
34	45	31	
18	42	31	
25	38	36	
23	57	30	
32	69	35	
24	66	43	
33	73	32	
28	81	64	
25	69	48	
25	71	33	
25	76	37	
28	81	24	
21	73	24	
28	52	26	
29	41	27	
26	37	13	
31	44	17	
18	39	16	
31	25	24	
36	27	20	
26	18	20	
30	15	25	
39	21	23	
39	25	22	
48	12	30	
47	24	19	
60	16	13	
65	19	16	
66	22	14	
62	18	18	
47	15	13	
29	12	15	
23	25	8	
18	8	17	
23	14	13	
28	20	14	
30	19	15	
39	20	17	
39	12	13	
45	13	18	
50	23	11	
32	17	9	
34	18	11	
43	15	10	
39	25	16	
34	23	16	
28	23	13	
28	20	18	
25	13	16	
26	16	15	
35	20	35	
38	18	80	
71	18	142	
84	14	276	
108	36	371	
157	62	474	
191	98	541	
226	170	565	
227	244	562	
215	262	602	
262	246	604	
346	359	558	
405	447	520	
456	462	543	
441	515	447	
416	528	309	
486	574	218	
443	559	199	
539	622	214	
603	710	230	
598	594	249	
533	369	328	
357	299	312	
273	269	294	
256	254	133	
219	255	106	
219	273	107	
241	260	65	
164	232	54	
134	157	51	
113	130	52	
122	121	44	
131	123	67	
116	116	68	
155	119	84	
135	120	92	
116	88	89	
134	74	146	
147	76	160	
137	96	225	
167	112	227	
160	144	308	
146	128	445	
155	124	276	
152	125	701	
220	141	323	
269	145	966	
351	190	636	
380	258	377	
387	398	988	
855	503	110	
2459	1447	333	
207	2371	30	
