**********************************
1	0	0	
0	0	0	
0	0	0	
1	1	0	
1	0	0	
0	0	0	
0	0	0	
1	0	0	
1	0	1	
0	1	0	
0	0	2	
1	1	19	
3	0	38	
4	0	67	
1	3	69	
4	0	100	
7	5	80	
2	6	68	
3	5	45	
11	4	47	
10	3	48	
12	5	59	
10	6	89	
37	13	113	
65	8	151	
116	17	190	
88	67	191	
82	124	246	
65	99	276	
46	93	341	
43	72	391	
59	41	414	
68	52	404	
100	44	408	
99	64	347	
106	93	347	
188	116	304	
279	102	261	
303	158	252	
296	198	205	
178	255	161	
138	292	122	
118	261	81	
105	176	76	
109	145	43	
96	120	41	
116	109	54	
87	104	47	
95	96	35	
89	88	34	
69	96	24	
58	101	33	
52	91	36	
46	69	26	
36	87	25	
39	90	28	
40	137	14	
27	138	18	
37	181	15	
23	176	20	
26	185	14	
19	201	32	
17	191	36	
22	178	61	
19	147	59	
16	143	94	
9	125	118	
11	126	138	
13	109	108	
15	106	153	
9	97	135	
7	88	114	
19	68	97	
13	68	83	
33	53	82	
29	48	72	
45	41	53	
37	51	58	
48	45	63	
37	50	40	
56	43	42	
77	39	34	
105	34	34	
131	49	22	
140	39	36	
161	48	31	
165	44	25	
182	44	29	
181	36	12	
151	48	23	
134	46	18	
121	50	13	
117	48	20	
122	52	21	
113	49	20	
76	50	14	
50	56	17	
58	48	15	
58	39	9	
51	44	25	
44	36	22	
72	25	17	
47	23	24	
57	18	22	
67	10	20	
77	25	22	
73	17	21	
58	14	18	
74	14	22	
63	23	29	
55	26	29	
58	19	31	
58	24	28	
91	24	29	
95	34	37	
70	55	37	
78	74	36	
80	94	36	
70	126	45	
61	139	46	
56	143	28	
56	138	30	
60	167	42	
59	158	33	
50	123	46	
55	118	37	
58	133	35	
57	94	29	
59	85	46	
45	79	35	
41	51	40	
49	52	49	
56	40	43	
38	53	44	
30	43	46	
47	42	36	
38	46	41	
43	50	59	
54	51	86	
47	45	99	
72	43	119	
80	61	105	
113	66	86	
107	84	73	
135	115	65	
115	118	73	
115	109	96	
107	74	70	
128	90	61	
123	94	52	
137	95	38	
123	91	46	
133	85	38	
141	60	42	
151	54	39	
160	41	33	
185	45	31	
187	48	24	
203	48	45	
189	45	25	
177	45	34	
135	36	31	
91	51	25	
83	42	21	
82	42	24	
74	47	38	
77	57	30	
76	66	37	
54	70	40	
61	82	34	
58	93	45	
55	92	35	
47	78	59	
47	71	42	
65	81	61	
49	90	58	
47	93	72	
57	72	59	
51	69	72	
65	70	90	
49	70	84	
63	76	99	
49	58	97	
47	68	104	
48	69	101	
53	53	87	
40	57	86	
38	51	91	
43	59	91	
53	63	70	
44	52	66	
35	43	80	
49	32	80	
39	46	63	
39	46	64	
35	46	59	
41	42	45	
43	45	44	
42	43	45	
42	33	43	
47	36	33	
60	37	42	
63	49	43	
55	49	44	
58	48	49	
65	70	46	
70	60	63	
71	64	57	
56	53	46	
86	64	67	
53	64	50	
56	64	79	
68	74	75	
67	70	86	
51	73	82	
49	66	97	
55	63	79	
57	60	127	
88	46	144	
89	51	140	
114	58	109	
114	44	124	
125	61	126	
134	61	131	
163	99	99	
227	123	48	
358	115	41	
569	118	49	
601	134	43	
394	171	75	
296	254	94	
356	383	127	
439	625	186	
366	628	307	
281	368	567	
371	281	832	
385	445	855	
387	504	700	
287	486	691	
258	675	550	
173	509	422	
74	301	191	
18	163	54	
17	83	26	
11	25	17	
14	23	19	
12	13	6	
6	10	10	
5	7	6	
1	5	6	
9	4	5	
3	4	3	
1	6	4	
1	5	1	
0	3	1	
1	2	0	
