**********************************
0	0	0	
1	0	0	
0	0	1	
0	0	0	
1	0	0	
2	0	0	
0	1	0	
0	0	1	
1	2	1	
0	0	1	
1	0	0	
1	0	6	
2	2	11	
1	0	61	
2	1	84	
2	1	92	
4	2	68	
6	3	64	
10	4	47	
7	3	42	
5	7	53	
11	12	54	
11	6	88	
32	6	118	
68	14	158	
86	31	215	
95	59	214	
68	105	245	
57	96	258	
48	72	307	
60	50	353	
54	41	379	
70	41	427	
65	58	369	
90	63	359	
123	75	342	
177	107	307	
234	108	258	
312	127	228	
300	178	213	
197	239	140	
152	276	124	
96	259	116	
87	215	62	
98	160	66	
126	115	54	
109	97	48	
100	111	34	
87	114	36	
98	96	33	
71	88	30	
54	81	22	
46	81	19	
34	99	27	
45	81	21	
49	103	20	
44	105	21	
21	139	22	
23	190	20	
25	192	15	
21	177	21	
21	195	20	
17	170	27	
21	180	49	
15	149	74	
16	156	99	
20	128	92	
17	136	138	
11	116	145	
9	126	134	
9	80	126	
14	81	112	
13	64	110	
25	59	95	
27	47	74	
24	57	73	
30	45	62	
53	36	54	
44	44	47	
40	50	51	
53	45	40	
79	33	39	
94	33	38	
126	50	31	
151	39	28	
166	42	30	
172	49	26	
149	41	24	
177	39	25	
151	44	22	
138	33	22	
130	54	20	
139	57	19	
88	59	19	
105	41	15	
76	50	18	
67	58	18	
57	49	16	
56	33	16	
58	39	21	
54	24	17	
64	29	16	
47	21	19	
68	18	21	
66	20	18	
76	16	20	
65	14	16	
67	17	27	
64	17	22	
66	22	21	
68	22	27	
60	18	21	
66	23	31	
75	18	24	
84	25	39	
88	52	47	
88	80	28	
61	90	46	
65	128	29	
43	132	40	
44	166	34	
77	172	35	
52	137	41	
56	143	33	
30	127	25	
61	119	38	
46	122	39	
50	91	37	
42	104	50	
46	74	38	
45	48	30	
47	46	41	
48	58	48	
44	53	40	
38	34	50	
37	59	41	
43	53	48	
51	57	47	
40	37	72	
41	41	93	
57	43	111	
83	47	100	
99	55	101	
123	85	86	
117	117	73	
126	108	70	
102	97	82	
101	85	98	
131	97	60	
130	102	46	
119	97	48	
144	96	46	
144	92	27	
152	49	44	
154	50	38	
178	36	46	
190	59	30	
178	30	27	
201	46	28	
169	50	40	
168	41	19	
154	40	25	
125	42	19	
88	44	25	
78	37	25	
69	52	32	
69	45	28	
62	77	38	
63	69	34	
69	77	39	
60	106	41	
58	83	45	
48	77	50	
51	93	63	
42	85	47	
54	85	59	
58	73	67	
57	77	69	
66	87	82	
48	70	93	
57	66	84	
72	61	88	
47	93	104	
44	58	112	
52	72	93	
45	65	108	
36	69	82	
31	51	91	
56	45	87	
51	58	89	
51	50	85	
49	44	83	
41	42	76	
36	47	75	
37	42	71	
39	49	44	
49	52	48	
54	45	40	
39	34	44	
48	36	39	
46	42	28	
50	47	40	
63	44	34	
67	44	37	
60	50	37	
52	42	59	
62	69	64	
66	63	65	
69	59	55	
54	51	46	
51	67	63	
45	73	81	
87	73	85	
80	62	64	
62	70	64	
54	63	92	
38	78	97	
44	52	100	
53	42	142	
70	42	117	
113	42	113	
123	47	125	
140	53	138	
123	49	118	
142	81	87	
197	126	50	
332	100	37	
547	114	54	
623	132	52	
452	176	59	
293	244	97	
334	372	128	
485	575	174	
338	682	279	
330	375	545	
377	262	757	
361	444	907	
355	529	726	
298	564	720	
246	621	560	
192	501	400	
72	279	247	
21	198	53	
16	88	17	
9	21	14	
13	15	14	
6	13	9	
10	4	11	
7	9	7	
3	7	6	
4	5	8	
1	2	4	
4	8	0	
3	2	0	
0	3	0	
0	0	0	
