**********************************
0	0	0	
0	0	0	
0	0	0	
1	0	0	
1	0	0	
0	0	0	
0	0	0	
0	0	1	
1	0	1	
0	1	1	
0	0	2	
1	1	7	
5	1	13	
3	0	68	
2	1	98	
1	2	82	
5	3	81	
5	4	56	
7	4	66	
1	2	53	
14	3	57	
13	11	62	
13	5	98	
35	10	130	
84	9	172	
100	34	203	
106	85	249	
74	117	253	
56	112	264	
52	66	333	
54	56	399	
67	59	387	
85	57	419	
110	48	389	
100	73	368	
136	107	345	
199	111	287	
316	89	284	
316	171	234	
271	220	193	
172	252	167	
149	302	133	
110	274	98	
105	200	73	
96	143	46	
107	122	50	
105	106	50	
100	95	50	
95	104	30	
93	108	27	
85	101	26	
62	94	23	
64	92	26	
27	73	13	
40	83	31	
33	90	21	
41	129	22	
26	135	17	
35	174	19	
16	200	19	
14	200	16	
17	197	24	
19	169	33	
22	158	46	
19	155	56	
12	140	77	
13	134	129	
13	136	132	
13	130	156	
21	97	152	
11	92	104	
11	61	129	
21	74	102	
15	62	101	
24	62	82	
27	45	78	
34	49	56	
43	32	43	
47	46	45	
54	43	42	
52	38	39	
77	38	36	
102	37	23	
124	43	28	
134	51	32	
178	47	28	
157	51	19	
151	39	21	
178	39	21	
141	48	22	
145	50	21	
128	48	22	
125	44	22	
115	47	19	
97	54	20	
87	54	20	
71	50	18	
46	54	23	
56	47	14	
67	31	18	
65	27	17	
56	33	17	
54	22	23	
64	19	28	
57	22	14	
74	20	18	
69	17	24	
64	16	17	
60	12	23	
51	21	24	
55	14	24	
56	18	36	
69	20	38	
76	32	35	
79	25	28	
88	51	31	
83	69	34	
61	111	35	
64	117	40	
50	127	38	
51	159	37	
59	164	31	
60	148	37	
54	142	39	
53	140	41	
46	120	40	
69	113	26	
59	102	36	
46	82	40	
35	67	56	
46	63	48	
48	41	39	
41	42	38	
40	51	36	
43	51	51	
42	50	33	
29	44	40	
47	43	53	
41	37	61	
47	38	98	
58	49	101	
68	51	96	
94	49	87	
107	81	65	
121	111	80	
124	103	75	
120	94	78	
91	70	69	
118	82	65	
137	85	37	
138	109	42	
133	99	34	
155	81	51	
136	54	39	
166	54	32	
153	42	37	
174	44	28	
175	45	43	
179	38	30	
174	39	23	
180	40	16	
155	36	23	
88	45	29	
89	54	24	
64	43	25	
79	47	33	
67	47	38	
71	68	29	
67	76	30	
60	69	37	
55	90	45	
53	89	47	
46	86	31	
54	76	52	
49	92	57	
49	82	57	
48	93	57	
73	70	74	
66	66	85	
60	65	91	
51	65	87	
48	53	85	
60	76	95	
53	71	101	
39	64	113	
48	61	85	
49	67	92	
43	53	84	
47	59	95	
30	46	80	
38	44	67	
44	55	77	
52	52	77	
32	39	52	
54	45	66	
44	45	68	
32	46	45	
52	40	44	
39	38	42	
41	36	44	
51	39	33	
54	42	29	
60	41	36	
52	43	44	
58	55	37	
46	71	55	
70	63	69	
70	51	57	
65	57	32	
56	65	56	
62	56	59	
58	71	82	
58	59	77	
67	60	78	
60	63	77	
53	78	83	
49	77	84	
56	47	123	
64	40	137	
99	47	140	
113	54	126	
131	44	122	
121	61	128	
134	45	128	
135	83	85	
192	124	55	
332	126	38	
570	117	45	
561	139	54	
458	167	57	
340	237	90	
388	385	146	
434	586	170	
337	562	299	
294	420	598	
372	324	849	
359	485	751	
336	463	656	
293	522	692	
238	675	551	
205	438	394	
77	275	263	
18	219	81	
17	79	18	
9	27	15	
13	14	11	
7	13	17	
11	8	9	
10	8	9	
3	12	2	
7	5	9	
3	3	10	
5	8	4	
3	4	1	
1	2	0	
0	3	1	
