**********************************
0	0	4	
0	1	0	
0	1	0	
2	0	3	
0	0	2	
0	0	0	
0	1	2	
0	0	0	
0	0	0	
1	0	0	
0	0	0	
1	0	0	
0	0	0	
0	0	0	
0	1	0	
0	0	0	
0	2	0	
1	0	0	
0	0	0	
1	0	0	
1	1	1	
0	2	0	
0	0	2	
1	2	0	
1	0	1	
0	0	0	
2	0	1	
0	0	2	
0	0	1	
0	0	2	
0	0	0	
0	0	0	
0	0	0	
0	0	1	
0	0	1	
0	1	0	
0	0	0	
1	0	0	
0	0	0	
0	2	0	
0	0	0	
1	0	1	
2	1	0	
0	2	1	
0	3	2	
0	0	1	
2	1	1	
3	0	1	
0	0	0	
1	0	2	
1	1	3	
2	1	2	
3	1	1	
1	3	1	
1	1	2	
0	1	1	
1	0	4	
1	0	1	
1	0	2	
0	2	2	
1	1	7	
1	3	2	
3	1	3	
2	2	2	
6	2	4	
2	5	8	
3	4	5	
2	2	6	
5	3	6	
3	4	9	
2	3	5	
4	3	6	
5	2	7	
3	3	6	
3	5	7	
7	4	5	
3	4	5	
3	8	4	
8	4	7	
11	5	17	
6	8	8	
2	10	11	
4	1	18	
12	6	25	
10	6	21	
15	5	10	
7	15	18	
7	7	24	
12	11	25	
11	8	15	
15	17	20	
16	9	17	
17	10	14	
14	21	18	
14	21	27	
18	14	25	
14	24	19	
16	13	18	
27	23	18	
22	26	12	
19	18	19	
18	28	25	
24	19	17	
19	15	17	
22	17	19	
16	26	12	
23	29	11	
25	23	11	
19	18	14	
18	13	11	
20	17	14	
22	18	16	
22	21	15	
22	15	14	
35	7	13	
34	16	13	
32	14	20	
36	12	17	
39	15	31	
28	17	23	
36	22	17	
32	17	22	
38	11	18	
38	19	22	
26	32	16	
30	32	20	
41	33	21	
36	37	7	
45	31	10	
37	32	14	
38	30	20	
43	28	18	
31	29	14	
39	28	10	
27	26	15	
26	20	21	
35	20	21	
36	29	28	
33	28	44	
39	29	65	
41	23	97	
18	41	112	
39	44	145	
47	56	112	
36	61	121	
53	50	126	
58	51	119	
57	47	74	
59	60	66	
63	45	43	
99	47	54	
135	55	34	
175	51	36	
276	69	24	
469	62	30	
567	68	21	
698	78	21	
634	100	34	
573	141	22	
493	156	29	
453	264	46	
514	374	41	
475	596	64	
545	780	60	
529	707	35	
475	542	54	
437	464	48	
446	456	57	
394	429	59	
435	449	71	
423	467	101	
375	469	170	
397	420	284	
362	373	463	
384	397	531	
448	364	519	
424	309	492	
404	314	457	
384	310	462	
387	324	479	
392	362	480	
389	406	438	
340	469	484	
196	522	479	
55	507	432	
7	489	406	
0	412	376	
0	447	381	
0	383	357	
0	422	373	
0	318	366	
0	110	411	
0	20	405	
0	2	447	
0	0	473	
0	0	424	
0	0	411	
0	0	334	
0	0	353	
0	0	399	
0	0	372	
0	0	281	
0	0	161	
0	0	65	
0	0	12	
0	0	4	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
