**********************************
0	0	11	
0	1	1	
0	1	2	
0	1	5	
2	0	4	
1	0	2	
0	0	1	
0	2	1	
0	1	2	
0	2	2	
3	3	3	
2	3	1	
4	1	1	
2	1	2	
1	2	1	
0	1	1	
1	0	2	
2	2	3	
1	1	2	
1	0	1	
2	4	1	
2	1	3	
1	2	0	
3	0	1	
0	2	0	
2	0	0	
1	2	1	
0	2	0	
0	1	0	
2	1	1	
2	2	1	
1	2	1	
1	0	1	
3	1	1	
1	2	1	
0	3	3	
2	0	0	
2	1	2	
3	4	1	
0	0	0	
0	1	1	
4	0	2	
0	0	1	
1	1	1	
0	2	1	
0	0	4	
1	0	1	
2	0	1	
0	3	0	
1	2	1	
0	2	1	
3	1	0	
1	0	1	
2	3	0	
2	1	5	
1	1	3	
1	0	0	
1	0	1	
2	2	2	
0	2	2	
0	2	1	
4	1	2	
2	3	4	
3	2	2	
2	1	0	
2	1	3	
2	2	4	
0	3	2	
1	0	2	
4	0	1	
1	2	2	
0	2	6	
0	0	3	
1	0	2	
3	2	2	
1	4	2	
0	3	3	
5	1	10	
1	4	4	
2	3	6	
3	2	1	
2	1	5	
7	2	6	
4	8	8	
4	3	2	
1	3	7	
6	2	1	
2	6	5	
5	1	4	
4	1	3	
3	4	3	
2	2	1	
2	6	4	
3	8	3	
2	10	5	
5	3	2	
6	5	6	
10	0	4	
4	7	5	
5	6	3	
1	8	3	
5	5	2	
9	4	4	
9	6	4	
9	5	5	
5	1	2	
6	3	8	
6	4	3	
1	1	5	
2	2	8	
9	5	5	
5	2	6	
20	5	6	
16	5	7	
24	1	7	
22	6	6	
30	6	5	
23	6	11	
32	5	9	
21	5	14	
19	4	12	
21	5	7	
26	8	9	
19	13	13	
26	10	6	
27	24	17	
33	22	16	
27	19	13	
30	21	19	
46	31	19	
34	29	7	
40	26	15	
30	29	16	
51	33	24	
36	24	30	
40	30	28	
34	27	34	
23	22	59	
38	26	92	
35	33	116	
41	39	126	
24	40	159	
37	46	147	
37	58	146	
43	60	135	
50	42	131	
41	58	107	
47	58	72	
45	51	71	
73	53	93	
85	54	69	
123	50	58	
195	70	38	
368	66	37	
577	95	29	
662	74	27	
671	98	33	
578	125	40	
522	167	30	
482	207	34	
455	288	55	
485	475	47	
515	684	62	
587	688	65	
558	639	59	
519	536	60	
443	505	54	
406	442	51	
424	415	58	
394	435	69	
366	448	102	
402	439	167	
401	426	384	
417	400	537	
418	377	562	
437	353	494	
415	322	430	
406	307	425	
378	334	426	
382	349	460	
353	371	470	
369	458	424	
344	433	407	
145	526	414	
52	539	364	
6	433	387	
2	362	370	
0	342	390	
0	336	389	
0	480	370	
0	343	372	
0	126	401	
0	21	403	
0	1	477	
0	0	470	
0	0	405	
0	0	385	
0	0	326	
0	0	365	
0	0	384	
0	0	400	
0	0	286	
0	0	112	
0	0	26	
0	0	3	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
