**********************************
0	0	5	
0	1	1	
0	0	5	
0	0	4	
1	0	1	
0	0	4	
0	0	0	
0	2	1	
0	1	3	
2	1	0	
0	3	2	
1	2	1	
1	1	3	
3	1	2	
3	3	1	
0	0	1	
1	1	2	
3	0	3	
0	2	2	
1	0	1	
1	1	1	
1	2	3	
0	1	0	
1	1	0	
2	3	2	
1	0	1	
1	0	1	
4	2	0	
0	2	2	
0	3	1	
2	1	1	
1	0	1	
3	1	2	
1	3	2	
0	3	0	
1	0	1	
3	0	0	
3	3	0	
1	3	2	
0	1	0	
2	1	0	
3	0	1	
1	0	5	
1	2	3	
0	1	2	
1	2	3	
2	1	0	
0	1	1	
2	1	1	
1	0	0	
3	3	2	
1	0	0	
2	3	1	
1	1	0	
2	2	0	
0	0	0	
2	4	0	
1	2	5	
1	1	3	
3	1	4	
2	2	3	
1	2	4	
1	2	2	
2	0	3	
5	2	2	
3	3	3	
1	1	5	
3	3	2	
2	2	1	
2	2	1	
1	1	6	
1	1	3	
1	2	4	
2	2	4	
2	4	2	
5	3	5	
2	2	6	
2	1	1	
2	5	8	
1	0	2	
5	5	7	
9	6	5	
2	4	7	
5	3	8	
4	3	3	
6	4	5	
7	6	12	
3	5	7	
8	7	10	
4	2	5	
7	6	9	
7	5	4	
3	5	9	
3	9	9	
3	7	8	
3	6	11	
10	6	10	
5	8	9	
10	5	10	
7	11	6	
6	9	9	
10	7	11	
15	8	5	
13	13	3	
6	7	6	
6	6	5	
10	6	4	
8	9	7	
3	9	6	
5	6	6	
9	7	12	
12	9	8	
22	9	5	
21	6	10	
11	9	9	
27	5	12	
23	6	11	
26	7	13	
26	5	13	
29	9	9	
26	7	18	
21	5	8	
21	10	5	
26	9	14	
27	16	21	
38	17	17	
30	18	18	
33	23	14	
36	26	10	
30	22	7	
43	31	14	
49	38	20	
50	26	21	
47	30	7	
27	25	14	
29	24	29	
45	26	39	
34	26	47	
29	29	66	
45	30	107	
44	41	111	
39	38	144	
36	38	155	
35	64	169	
32	53	147	
49	63	139	
52	64	108	
49	57	118	
68	54	79	
80	51	75	
73	48	51	
126	50	66	
168	56	44	
292	55	29	
457	97	35	
618	98	50	
658	98	33	
614	109	21	
563	160	39	
489	216	50	
463	298	46	
484	453	50	
529	626	56	
549	737	69	
601	703	68	
525	571	53	
466	528	55	
481	418	56	
426	478	62	
413	484	96	
412	509	94	
412	471	144	
371	394	288	
411	359	516	
378	361	544	
445	373	458	
493	363	487	
451	293	448	
369	287	448	
365	354	471	
386	337	427	
391	435	461	
346	468	465	
221	514	434	
56	509	412	
8	459	395	
0	362	410	
1	375	375	
1	472	388	
1	412	357	
0	330	417	
0	122	384	
0	13	372	
0	0	451	
1	0	514	
0	0	472	
0	0	411	
0	0	277	
0	0	321	
0	0	332	
0	0	357	
0	0	336	
0	0	207	
0	0	61	
0	0	11	
0	0	2	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
