-0.0316458	-0.0870794	0.0685195	-0.472656	0.569953	0.672124	0.0921079
-0.0317727	-0.0862285	0.0651746	-0.493333	0.561093	0.664679	0.0927665
-0.0339786	-0.0864915	0.0616835	-0.510982	0.562112	0.650328	0.0931739
-0.0339995	-0.0857902	0.0607053	-0.51164	0.550502	0.659675	0.0927883
-0.0344709	-0.0857129	0.0603338	-0.527107	0.557272	0.641565	0.0923805
-0.0364484	-0.0847491	0.0592025	-0.538116	0.549388	0.639221	0.0933699
-0.0385999	-0.0832063	0.0577288	-0.548535	0.523441	0.652011	0.0941295
-0.0397122	-0.0834233	0.0554845	-0.568512	0.509303	0.646069	0.0955272
0.0323049	-0.0103161	0.05164	-0.561302	0.516918	0.646325	0.088509
0.0247778	-0.0182099	0.0514873	-0.577506	0.517763	0.631195	0.0904159
0.0171636	-0.0240106	0.0511058	-0.568523	0.542498	0.618447	0.0886968
0.0093138	-0.0302984	0.0509999	-0.577624	0.545272	0.607478	0.0906443
0.00279011	-0.0364935	0.051127	-0.584734	0.518061	0.624258	0.0918002
-0.000733142	-0.0406984	0.0513857	-0.578745	0.527787	0.621687	0.0914197
0.0661809	0.0280957	0.0466125	-0.588469	0.517396	0.621294	0.0848574
