-0.000823388	-0.0534805	0.051535	-0.000823388	-0.0534805	0.051535	0.0922567
0.0047328	-0.0422702	0.0452595	0.0047328	-0.0422702	0.0452595	0.0729673
0.00724099	-0.0529255	0.046294	0.00724099	-0.0529255	0.046294	0.100581
-0.018985	-0.0557467	0.0485318	-0.018985	-0.0557467	0.0485318	0.101833
0.0156573	-0.0685129	0.0295245	0.0156573	-0.0685129	0.0295245	0.105532
0.0238468	-0.0796798	0.0451733	0.0238468	-0.0796798	0.0451733	0.0391427
0.00536809	-0.0305943	0.0344536	0.00536809	-0.0305943	0.0344536	0.0574888
0.0066903	-0.0262168	0.0416258	0.0066903	-0.0262168	0.0416258	0.0717678
0.00533304	-0.0260852	0.0356767	0.00533304	-0.0260852	0.0356767	0.0498579
0.0190097	-0.0805236	0.0515452	0.0190097	-0.0805236	0.0515452	0.0650807
0.0174819	-0.049902	0.0417128	0.0174819	-0.049902	0.0417128	0.0753332
0.0179983	-0.0495507	0.0452944	0.0179983	-0.0495507	0.0452944	0.0748703
-0.00118546	-0.0522932	0.048557	-0.00118546	-0.0522932	0.048557	0.0940978
-0.000841601	-0.0540065	0.0477898	-0.000841601	-0.0540065	0.0477898	0.104988
0.00445339	-0.074035	0.0559185	0.00445339	-0.074035	0.0559185	0.0799701
-0.00457605	-0.0501912	0.0439671	-0.00457605	-0.0501912	0.0439671	0.0941336
-0.00505002	-0.0501701	0.0410689	-0.00505002	-0.0501701	0.0410689	0.0889065
0.00995961	-0.0545178	0.0475212	0.00995961	-0.0545178	0.0475212	0.0648573
0.0130858	-0.054537	0.0475754	0.0130858	-0.054537	0.0475754	0.0568775
0.0226938	-0.0620143	0.0462001	0.0226938	-0.0620143	0.0462001	0.0498716
-0.00469436	-0.04578	0.0332211	-0.00469436	-0.04578	0.0332211	0.0825215
-0.00396847	-0.0459528	0.0384979	-0.00396847	-0.0459528	0.0384979	0.0867328
0.00307922	-0.0394035	0.0369788	0.00307922	-0.0394035	0.0369788	0.0525778
0.0186602	-0.0436985	0.0467532	0.0186602	-0.0436985	0.0467532	0.0728852
0.031462	-0.0619748	0.0549841	0.031462	-0.0619748	0.0549841	0.0459128
0.398064	-0.130082	-0.393344	0.398064	-0.130082	-0.393344	0.115474
0.0093851	-0.0591025	0.0626825	0.0093851	-0.0591025	0.0626825	0.0767721
0.0108109	-0.0448388	0.0412429	0.0108109	-0.0448388	0.0412429	0.0803086
