**********************************
0	16	34	
1	17	17	
1	15	10	
1	8	5	
0	9	12	
11	5	21	
18	12	21	
17	5	24	
15	8	27	
22	16	51	
19	25	87	
32	28	84	
24	28	102	
23	19	86	
18	12	106	
19	9	106	
20	10	149	
23	11	171	
25	10	204	
31	18	179	
55	19	224	
82	21	183	
99	53	179	
112	109	158	
113	95	140	
123	87	130	
156	103	111	
222	102	119	
278	143	104	
348	206	82	
259	275	80	
198	353	98	
114	280	77	
101	201	70	
90	154	57	
86	103	64	
97	78	69	
95	70	89	
90	89	81	
76	73	80	
89	89	64	
71	93	56	
42	73	62	
41	61	43	
47	66	34	
31	43	47	
31	34	49	
21	39	45	
18	34	46	
15	23	54	
14	24	46	
16	24	53	
12	14	57	
11	19	64	
11	15	52	
17	17	67	
6	18	73	
6	10	114	
5	11	141	
5	10	167	
5	14	215	
9	16	198	
8	13	223	
6	11	228	
10	8	205	
11	9	192	
15	12	168	
9	11	167	
11	16	137	
13	18	116	
22	21	107	
19	28	67	
15	31	69	
10	32	55	
7	30	57	
17	43	38	
23	36	36	
17	35	21	
10	43	24	
8	37	21	
13	47	24	
15	48	32	
18	52	17	
8	58	18	
7	46	17	
10	36	21	
10	31	17	
11	30	7	
14	41	15	
16	34	10	
11	39	15	
10	45	14	
10	56	11	
4	46	10	
3	34	12	
8	30	11	
11	42	12	
7	37	16	
16	32	21	
10	30	14	
20	25	12	
19	55	6	
17	54	15	
32	81	14	
29	110	17	
33	163	13	
32	176	16	
45	200	17	
29	246	22	
40	236	19	
54	233	17	
49	245	14	
51	210	14	
37	173	12	
56	173	15	
40	151	15	
39	116	26	
52	99	20	
52	85	20	
47	62	16	
53	53	19	
45	44	19	
53	26	31	
79	31	24	
52	34	35	
66	26	40	
76	17	24	
96	35	27	
86	36	23	
93	46	30	
99	32	44	
62	49	45	
66	45	59	
88	31	51	
78	21	49	
67	33	43	
88	36	35	
108	36	47	
147	30	46	
145	33	34	
198	28	38	
206	17	39	
241	32	35	
210	33	25	
218	37	32	
217	54	32	
167	46	21	
170	57	18	
180	77	27	
155	91	36	
169	74	30	
146	59	27	
142	59	36	
140	45	29	
107	49	31	
102	36	45	
62	55	26	
55	29	36	
57	25	33	
60	36	46	
36	37	55	
37	37	59	
32	46	78	
39	51	63	
45	40	41	
31	40	38	
35	42	34	
45	38	29	
46	38	30	
70	44	36	
50	44	23	
39	42	23	
31	47	27	
21	45	35	
17	69	46	
16	35	69	
24	42	97	
16	37	94	
15	24	101	
20	15	79	
21	22	72	
27	46	39	
29	55	23	
42	48	26	
58	32	18	
82	23	21	
82	37	31	
89	46	21	
68	51	20	
64	61	27	
64	68	28	
82	73	29	
84	69	39	
83	50	41	
67	70	46	
77	65	52	
85	80	65	
74	82	57	
87	83	78	
89	95	93	
85	115	113	
84	94	120	
123	121	153	
145	135	190	
148	149	204	
176	178	215	
224	223	260	
212	219	335	
289	280	293	
357	347	358	
335	331	421	
441	413	423	
754	448	334	
741	344	267	
662	301	241	
441	315	202	
416	478	221	
423	629	179	
402	588	137	
308	509	157	
311	511	206	
343	469	289	
363	420	395	
412	490	541	
593	619	523	
647	713	642	
654	672	546	
488	532	461	
285	317	486	
135	168	579	
85	117	664	
86	123	698	
97	133	608	
102	126	408	
84	93	199	
106	96	71	
117	142	52	
154	156	37	
133	108	46	
91	24	34	
43	9	34	
29	8	21	
7	3	19	
4	4	16	
3	5	5	
4	0	2	
0	0	2	
1	1	1	
2	1	1	
0	1	3	
0	3	0	
0	0	0	
0	0	1	
0	0	0	
0	0	0	
0	0	0	
