**********************************
2	16	35	
0	16	14	
0	12	14	
2	6	4	
4	13	22	
17	11	22	
11	8	36	
18	5	25	
14	9	29	
28	17	46	
31	28	101	
26	43	82	
25	31	94	
22	16	100	
16	6	106	
17	8	138	
23	14	160	
24	6	171	
22	11	181	
33	10	225	
54	16	251	
95	28	220	
98	53	203	
124	107	148	
127	109	110	
136	100	112	
170	122	123	
248	127	134	
322	155	115	
301	196	87	
271	307	87	
185	342	69	
133	295	71	
122	205	58	
98	165	52	
81	121	58	
75	95	69	
98	92	85	
94	68	91	
80	90	92	
87	98	93	
69	79	66	
43	61	52	
56	60	53	
41	50	45	
30	48	45	
38	43	73	
24	29	50	
24	23	42	
28	28	43	
21	29	50	
21	25	34	
16	17	37	
12	18	48	
13	20	46	
16	22	48	
6	20	78	
17	16	96	
2	12	122	
1	15	145	
3	13	170	
4	15	171	
7	19	183	
5	11	194	
9	9	187	
15	9	152	
7	12	174	
13	9	129	
16	14	118	
11	20	84	
12	24	89	
19	20	56	
11	29	46	
12	26	29	
8	30	48	
11	30	26	
14	40	31	
12	41	29	
15	34	26	
9	55	31	
16	42	23	
9	52	15	
10	53	13	
15	56	22	
13	54	17	
12	41	24	
6	43	13	
6	36	22	
10	31	13	
18	36	19	
7	26	14	
15	49	13	
12	39	14	
8	35	15	
12	49	13	
14	38	23	
19	42	11	
18	37	16	
18	29	15	
19	31	17	
20	30	10	
12	43	20	
23	61	12	
29	79	9	
31	122	22	
47	135	10	
45	173	20	
37	204	26	
41	223	13	
33	210	20	
49	204	26	
58	186	17	
42	163	21	
47	149	19	
60	141	13	
52	106	20	
55	98	38	
54	74	33	
45	50	33	
41	51	24	
43	37	28	
59	33	23	
73	32	32	
76	36	36	
48	46	42	
75	48	38	
96	35	44	
101	32	34	
79	42	43	
64	40	53	
85	48	51	
67	47	60	
71	40	57	
93	43	34	
64	32	43	
74	32	38	
87	42	45	
122	37	31	
148	38	38	
180	24	33	
196	25	38	
218	31	34	
215	34	28	
186	38	32	
217	64	23	
175	64	26	
148	69	19	
146	63	21	
134	80	23	
140	81	33	
118	54	35	
113	53	30	
92	49	36	
94	44	33	
63	38	36	
64	32	42	
41	22	31	
27	30	40	
32	23	26	
41	13	38	
40	17	50	
35	33	86	
28	33	69	
28	28	59	
32	26	40	
31	29	47	
28	26	39	
28	26	35	
32	35	31	
41	36	23	
45	31	30	
23	33	22	
25	34	23	
32	41	16	
23	48	32	
20	38	25	
24	29	43	
27	24	54	
24	31	53	
24	33	71	
23	27	46	
28	44	30	
27	60	26	
36	53	26	
76	52	20	
77	50	22	
101	49	34	
86	48	30	
88	64	39	
83	58	52	
67	57	50	
64	58	61	
77	70	57	
73	57	85	
85	64	68	
70	77	61	
86	90	93	
88	107	106	
103	88	124	
106	123	120	
111	102	136	
103	116	139	
134	142	179	
135	135	167	
151	150	194	
183	208	242	
202	233	281	
254	252	297	
302	318	323	
395	383	368	
397	406	442	
464	433	457	
687	476	372	
852	348	280	
716	333	250	
460	349	222	
374	525	206	
432	643	179	
353	557	132	
358	484	133	
325	548	193	
331	417	264	
368	391	349	
425	448	448	
526	541	571	
579	650	690	
512	594	587	
433	494	440	
308	325	499	
130	156	561	
82	87	570	
94	98	620	
92	135	525	
68	129	395	
84	105	159	
101	93	56	
119	109	22	
121	165	32	
157	88	55	
79	33	35	
55	9	29	
20	6	22	
14	6	10	
4	2	12	
1	0	5	
2	2	2	
1	1	2	
1	0	1	
1	1	2	
0	1	1	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
