**********************************
3	16	27	
1	9	16	
0	12	8	
2	9	9	
1	7	21	
11	12	27	
12	15	33	
21	12	35	
28	10	27	
17	12	50	
24	27	66	
17	40	88	
20	23	70	
25	22	92	
25	11	76	
21	9	109	
13	4	168	
19	8	142	
32	12	196	
39	14	199	
59	18	188	
72	27	214	
109	46	183	
107	97	180	
120	117	138	
111	108	126	
150	94	104	
204	109	113	
318	151	116	
320	188	100	
224	262	86	
182	285	53	
131	296	59	
96	207	51	
89	170	63	
88	128	60	
86	77	63	
86	77	87	
85	87	102	
79	67	91	
67	69	67	
50	77	58	
55	56	53	
43	43	49	
38	35	51	
28	38	54	
34	46	45	
30	32	33	
28	38	40	
18	28	41	
14	31	55	
17	24	51	
17	25	40	
13	21	43	
7	21	45	
13	15	57	
15	17	75	
6	17	100	
8	8	121	
4	13	187	
3	8	185	
8	8	192	
6	12	250	
2	8	180	
5	15	181	
17	11	179	
15	7	158	
15	17	146	
10	14	142	
20	15	98	
13	16	97	
15	29	88	
16	23	82	
14	22	69	
9	30	48	
8	34	38	
13	37	22	
12	43	22	
6	45	29	
13	44	29	
7	42	29	
11	54	20	
14	47	20	
11	53	19	
12	37	9	
6	49	13	
7	46	12	
17	34	15	
15	29	11	
10	40	19	
9	35	20	
9	46	13	
8	35	10	
6	39	19	
13	40	15	
13	45	13	
12	39	18	
17	37	12	
7	38	15	
19	19	16	
13	39	12	
16	43	11	
22	44	11	
30	71	10	
32	100	16	
38	141	9	
36	189	14	
40	230	19	
32	222	13	
45	252	17	
40	225	22	
56	197	14	
38	184	15	
49	172	18	
56	153	21	
42	156	17	
39	126	18	
44	82	20	
51	81	24	
42	59	17	
47	36	12	
45	30	12	
45	34	24	
47	37	35	
58	31	36	
59	19	32	
91	31	31	
78	24	32	
115	36	41	
81	46	43	
84	51	33	
68	48	56	
91	31	49	
83	28	40	
58	38	42	
83	29	51	
97	34	38	
122	40	37	
133	34	37	
179	28	45	
166	22	53	
212	15	46	
196	18	38	
212	39	37	
228	53	23	
199	57	33	
176	66	14	
183	71	21	
174	82	25	
150	88	31	
165	69	23	
156	70	29	
148	60	37	
120	45	40	
104	52	35	
89	46	34	
53	33	31	
51	25	36	
59	27	39	
42	41	37	
32	41	69	
35	37	73	
41	60	60	
39	40	66	
28	32	48	
43	38	44	
29	35	29	
36	32	25	
37	35	45	
41	40	34	
39	35	32	
27	36	33	
31	43	25	
20	47	34	
25	38	48	
19	37	50	
28	35	65	
17	28	80	
24	31	93	
27	23	76	
25	27	66	
33	56	23	
37	63	19	
41	53	26	
52	32	13	
78	37	17	
105	37	23	
88	48	25	
63	46	24	
68	51	36	
63	67	26	
63	57	26	
87	70	36	
70	61	37	
67	59	56	
63	73	67	
91	85	47	
93	108	78	
102	75	78	
92	88	97	
100	110	115	
75	90	131	
131	134	173	
140	133	167	
158	160	228	
191	181	226	
204	216	270	
206	242	302	
297	290	323	
334	318	366	
365	386	430	
427	405	381	
733	489	346	
739	344	294	
663	297	248	
456	292	237	
384	455	215	
414	619	181	
356	601	147	
360	511	157	
312	518	183	
329	475	252	
397	395	347	
403	502	486	
568	606	595	
629	744	698	
654	699	555	
562	510	505	
317	342	507	
145	163	575	
130	118	632	
102	136	694	
87	134	594	
91	156	448	
99	93	189	
110	118	72	
142	125	45	
150	172	49	
153	85	56	
77	33	40	
37	8	44	
25	8	27	
17	3	21	
6	0	9	
2	4	6	
0	1	2	
1	0	0	
0	0	2	
0	0	1	
0	1	0	
0	1	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
